BUJUR	LINTANG	KEPERCAYAAN	REGION	PROVINSI	KABUPATEN	KECAMATAN	SATELIT	TANGGAL(WIB)	WAKTU(WIB)	RADIUS KEMUNGKINAN	TIPE
112.4247	-0.4058	8	KALIMANTAN	KALIMANTAN BARAT	SINTANG	SERAWAI	NOAA20	2023-08-24	11:56:09	1125	Pixel		
112.5698	-0.2869	8	KALIMANTAN	KALIMANTAN BARAT	SINTANG	SERAWAI	NOAA20	2023-08-24	13:38:34	1125	Pixel		
112.5725	-0.2811	8	KALIMANTAN	KALIMANTAN BARAT	SINTANG	SERAWAI	NOAA20	2023-08-24	13:38:34	1125	Pixel		
112.4256	-0.4551	8	KALIMANTAN	KALIMANTAN BARAT	SINTANG	SERAWAI	NOAA20	2023-08-24	11:56:09	1125	Pixel		
112.4530	-0.2389	8	KALIMANTAN	KALIMANTAN BARAT	SINTANG	SERAWAI	SNPP	2023-08-24	12:45:57	1125	Pixel		
111.3790	-0.2627	8	KALIMANTAN	KALIMANTAN BARAT	SINTANG	SUNGAIUKOI	SNPP	2023-08-24	12:45:57	1125	Pixel		
111.2560	-0.2736	8	KALIMANTAN	KALIMANTAN BARAT	SINTANG	TEMPUNAK	NOAA20	2023-08-24	13:38:34	1125	Pixel		
111.3450	-0.3309	8	KALIMANTAN	KALIMANTAN BARAT	SINTANG	TEMPUNAK	SNPP	2023-08-24	12:45:57	1125	Pixel		
115.0627	-2.6879	8	KALIMANTAN	KALIMANTAN SELATAN	HULU SUNGAI SELATAN	DAHA BARAT	NOAA20	2023-08-24	11:56:09	1125	Pixel		
115.1020	-2.6699	8	KALIMANTAN	KALIMANTAN SELATAN	HULU SUNGAI SELATAN	DAHA SELATAN	NOAA20	2023-08-24	11:56:09	1125	Pixel		
115.1473	-2.6491	8	KALIMANTAN	KALIMANTAN SELATAN	HULU SUNGAI SELATAN	DAHA SELATAN	NOAA20	2023-08-24	11:56:09	1125	Pixel		
115.1490	-2.6445	8	KALIMANTAN	KALIMANTAN SELATAN	HULU SUNGAI SELATAN	DAHA SELATAN	NOAA20	2023-08-24	11:56:09	1125	Pixel		
115.1402	-2.6317	8	KALIMANTAN	KALIMANTAN SELATAN	HULU SUNGAI SELATAN	DAHA SELATAN	NOAA20	2023-08-24	11:56:09	1125	Pixel		
115.1383	-2.6338	8	KALIMANTAN	KALIMANTAN SELATAN	HULU SUNGAI SELATAN	DAHA SELATAN	NOAA20	2023-08-24	11:56:09	1125	Pixel		
115.1661	-2.6359	8	KALIMANTAN	KALIMANTAN SELATAN	HULU SUNGAI SELATAN	DAHA SELATAN	NOAA20	2023-08-24	11:56:09	1125	Pixel		
115.1635	-2.6344	8	KALIMANTAN	KALIMANTAN SELATAN	HULU SUNGAI SELATAN	DAHA SELATAN	NOAA20	2023-08-24	11:56:09	1125	Pixel		
115.1518	-2.6485	8	KALIMANTAN	KALIMANTAN SELATAN	HULU SUNGAI SELATAN	DAHA SELATAN	NOAA20	2023-08-24	11:56:09	1125	Pixel		
115.1499	-2.6506	8	KALIMANTAN	KALIMANTAN SELATAN	HULU SUNGAI SELATAN	DAHA SELATAN	NOAA20	2023-08-24	11:56:09	1125	Pixel		
115.0861	-2.7392	8	KALIMANTAN	KALIMANTAN SELATAN	HULU SUNGAI SELATAN	DAHA SELATAN	SNPP	2023-08-24	12:45:57	1125	Pixel		
115.1182	-2.7309	8	KALIMANTAN	KALIMANTAN SELATAN	HULU SUNGAI SELATAN	DAHA SELATAN	SNPP	2023-08-24	12:45:57	1125	Pixel		
115.1166	-2.7207	8	KALIMANTAN	KALIMANTAN SELATAN	HULU SUNGAI SELATAN	DAHA SELATAN	SNPP	2023-08-24	12:45:57	1125	Pixel		
115.1171	-2.7241	8	KALIMANTAN	KALIMANTAN SELATAN	HULU SUNGAI SELATAN	DAHA SELATAN	SNPP	2023-08-24	12:45:57	1125	Pixel		
115.1177	-2.7275	8	KALIMANTAN	KALIMANTAN SELATAN	HULU SUNGAI SELATAN	DAHA SELATAN	SNPP	2023-08-24	12:45:57	1125	Pixel		
115.0866	-2.7426	8	KALIMANTAN	KALIMANTAN SELATAN	HULU SUNGAI SELATAN	DAHA SELATAN	SNPP	2023-08-24	12:45:57	1125	Pixel		
115.0535	-2.7685	8	KALIMANTAN	KALIMANTAN SELATAN	HULU SUNGAI SELATAN	DAHA SELATAN	SNPP	2023-08-24	12:45:57	1125	Pixel		
115.1224	-2.6851	8	KALIMANTAN	KALIMANTAN SELATAN	HULU SUNGAI SELATAN	DAHA SELATAN	SNPP	2023-08-24	12:45:57	1125	Pixel		
115.1396	-2.6302	8	KALIMANTAN	KALIMANTAN SELATAN	HULU SUNGAI SELATAN	DAHA SELATAN	SNPP	2023-08-24	12:45:57	1125	Pixel		
115.1625	-2.6337	8	KALIMANTAN	KALIMANTAN SELATAN	HULU SUNGAI SELATAN	DAHA SELATAN	SNPP	2023-08-24	12:45:57	1125	Pixel		
115.3384	-2.8997	8	KALIMANTAN	KALIMANTAN SELATAN	HULU SUNGAI SELATAN	PADANG BATUNG	SNPP	2023-08-24	12:45:57	1125	Pixel		
115.4596	-2.7802	8	KALIMANTAN	KALIMANTAN SELATAN	HULU SUNGAI SELATAN	LOKSADO	SNPP	2023-08-24	12:45:57	1125	Pixel		
115.4633	-2.7797	8	KALIMANTAN	KALIMANTAN SELATAN	HULU SUNGAI SELATAN	LOKSADO	SNPP	2023-08-24	12:45:57	1125	Pixel		
115.1859	-2.8567	8	KALIMANTAN	KALIMANTAN SELATAN	HULU SUNGAI SELATAN	SUNGAIRAYA	SNPP	2023-08-24	12:45:57	1125	Pixel		
115.6699	-2.5580	8	KALIMANTAN	KALIMANTAN SELATAN	HULU SUNGAI TENGAH	BATANGKALAI SELATAN	NOAA20	2023-08-24	11:56:09	1125	Pixel		
115.6686	-2.5579	8	KALIMANTAN	KALIMANTAN SELATAN	HULU SUNGAI TENGAH	BATANGKALAI SELATAN	NOAA20	2023-08-24	11:56:09	1125	Pixel		
115.6076	-2.5999	8	KALIMANTAN	KALIMANTAN SELATAN	HULU SUNGAI TENGAH	BATANGKALAI SELATAN	SNPP	2023-08-24	12:45:57	1125	Pixel		
115.3230	-2.5011	8	KALIMANTAN	KALIMANTAN SELATAN	HULU SUNGAI TENGAH	PANDAWAN	SNPP	2023-08-24	12:45:57	1125	Pixel		
115.3303	-2.5000	8	KALIMANTAN	KALIMANTAN SELATAN	HULU SUNGAI TENGAH	PANDAWAN	SNPP	2023-08-24	12:45:57	1125	Pixel		
115.3308	-2.5034	8	KALIMANTAN	KALIMANTAN SELATAN	HULU SUNGAI TENGAH	PANDAWAN	SNPP	2023-08-24	12:45:57	1125	Pixel		
115.3166	-2.5090	8	KALIMANTAN	KALIMANTAN SELATAN	HULU SUNGAI TENGAH	PANDAWAN	SNPP	2023-08-24	12:45:57	1125	Pixel		
115.2854	-2.5062	8	KALIMANTAN	KALIMANTAN SELATAN	HULU SUNGAI UTARA	AMUNTAI TENGAH	NOAA20	2023-08-24	11:56:09	1125	Pixel		
115.2854	-2.5085	8	KALIMANTAN	KALIMANTAN SELATAN	HULU SUNGAI UTARA	AMUNTAI TENGAH	NOAA20	2023-08-24	00:58:57	1125	Pixel		
115.2873	-2.5090	8	KALIMANTAN	KALIMANTAN SELATAN	HULU SUNGAI UTARA	AMUNTAI TENGAH	NOAA20	2023-08-24	11:56:09	1125	Pixel		
115.2634	-2.5093	8	KALIMANTAN	KALIMANTAN SELATAN	HULU SUNGAI UTARA	AMUNTAI TENGAH	NOAA20	2023-08-24	11:56:09	1125	Pixel		
115.2602	-2.5069	8	KALIMANTAN	KALIMANTAN SELATAN	HULU SUNGAI UTARA	AMUNTAI TENGAH	NOAA20	2023-08-24	11:56:09	1125	Pixel		
115.2546	-2.5106	8	KALIMANTAN	KALIMANTAN SELATAN	HULU SUNGAI UTARA	AMUNTAI TENGAH	NOAA20	2023-08-24	11:56:09	1125	Pixel		
115.2514	-2.5083	8	KALIMANTAN	KALIMANTAN SELATAN	HULU SUNGAI UTARA	AMUNTAI TENGAH	NOAA20	2023-08-24	11:56:09	1125	Pixel		
115.3108	-2.4959	8	KALIMANTAN	KALIMANTAN SELATAN	HULU SUNGAI UTARA	AMUNTAI TENGAH	SNPP	2023-08-24	12:45:57	1125	Pixel		
115.3113	-2.4993	8	KALIMANTAN	KALIMANTAN SELATAN	HULU SUNGAI UTARA	AMUNTAI TENGAH	SNPP	2023-08-24	12:45:57	1125	Pixel		
115.2861	-2.5067	8	KALIMANTAN	KALIMANTAN SELATAN	HULU SUNGAI UTARA	AMUNTAI TENGAH	SNPP	2023-08-24	12:45:57	1125	Pixel		
115.2640	-2.5100	7	KALIMANTAN	KALIMANTAN SELATAN	HULU SUNGAI UTARA	AMUNTAI TENGAH	SNPP	2023-08-24	12:45:57	1125	Pixel		
115.2677	-2.5094	7	KALIMANTAN	KALIMANTAN SELATAN	HULU SUNGAI UTARA	AMUNTAI TENGAH	SNPP	2023-08-24	12:45:57	1125	Pixel		
115.2635	-2.5066	8	KALIMANTAN	KALIMANTAN SELATAN	HULU SUNGAI UTARA	AMUNTAI TENGAH	SNPP	2023-08-24	12:45:57	1125	Pixel		
115.2630	-2.5032	8	KALIMANTAN	KALIMANTAN SELATAN	HULU SUNGAI UTARA	AMUNTAI TENGAH	SNPP	2023-08-24	12:45:57	1125	Pixel		
115.2856	-2.5032	8	KALIMANTAN	KALIMANTAN SELATAN	HULU SUNGAI UTARA	AMUNTAI TENGAH	SNPP	2023-08-24	12:45:57	1125	Pixel		
115.2588	-2.5003	8	KALIMANTAN	KALIMANTAN SELATAN	HULU SUNGAI UTARA	AMUNTAI TENGAH	SNPP	2023-08-24	12:45:57	1125	Pixel		
115.2593	-2.5037	8	KALIMANTAN	KALIMANTAN SELATAN	HULU SUNGAI UTARA	AMUNTAI TENGAH	SNPP	2023-08-24	12:45:57	1125	Pixel		
115.2603	-2.5106	7	KALIMANTAN	KALIMANTAN SELATAN	HULU SUNGAI UTARA	AMUNTAI TENGAH	SNPP	2023-08-24	12:45:57	1125	Pixel		
115.2524	-2.5083	9	KALIMANTAN	KALIMANTAN SELATAN	HULU SUNGAI UTARA	AMUNTAI TENGAH	SNPP	2023-08-24	12:45:57	1125	Pixel		
115.0592	-2.4646	8	KALIMANTAN	KALIMANTAN SELATAN	HULU SUNGAI UTARA	DANAU PANGGANG	SNPP	2023-08-24	12:45:57	1125	Pixel		
114.8813	-2.5092	8	KALIMANTAN	KALIMANTAN SELATAN	HULU SUNGAI UTARA	PAMINGGIR	SNPP	2023-08-24	12:45:57	1125	Pixel		
114.7487	-3.6267	8	KALIMANTAN	KALIMANTAN SELATAN	TANAH LAUT	BATI BATI	NOAA20	2023-08-24	11:56:09	1125	Pixel		
114.7483	-3.6455	8	KALIMANTAN	KALIMANTAN SELATAN	TANAH LAUT	BATI BATI	SNPP	2023-08-24	12:45:57	1125	Pixel		
114.7342	-3.6237	8	KALIMANTAN	KALIMANTAN SELATAN	TANAH LAUT	BATI BATI	SNPP	2023-08-24	12:45:57	1125	Pixel		
114.7306	-3.6242	8	KALIMANTAN	KALIMANTAN SELATAN	TANAH LAUT	BATI BATI	SNPP	2023-08-24	12:45:57	1125	Pixel		
114.6854	-3.6106	8	KALIMANTAN	KALIMANTAN SELATAN	TANAH LAUT	TAMBANG ULANG	SNPP	2023-08-24	12:45:57	1125	Pixel		
114.8571	-4.0193	8	KALIMANTAN	KALIMANTAN SELATAN	TANAH LAUT	JORONG	NOAA20	2023-08-24	00:58:57	1125	Pixel		
114.8565	-4.0234	8	KALIMANTAN	KALIMANTAN SELATAN	TANAH LAUT	JORONG	NOAA20	2023-08-24	00:58:57	1125	Pixel		
114.8574	-4.0201	8	KALIMANTAN	KALIMANTAN SELATAN	TANAH LAUT	JORONG	SNPP	2023-08-24	00:07:45	1125	Pixel		
114.6608	-3.6383	8	KALIMANTAN	KALIMANTAN SELATAN	TANAH LAUT	KURAU	SNPP	2023-08-24	12:45:57	1125	Pixel		
114.6638	-3.6344	8	KALIMANTAN	KALIMANTAN SELATAN	TANAH LAUT	KURAU	SNPP	2023-08-24	12:45:57	1125	Pixel		
114.6603	-3.6349	8	KALIMANTAN	KALIMANTAN SELATAN	TANAH LAUT	KURAU	SNPP	2023-08-24	12:45:57	1125	Pixel		
114.7081	-4.1076	8	KALIMANTAN	KALIMANTAN SELATAN	TANAH LAUT	PANYIPATAN	SNPP	2023-08-24	12:45:57	1125	Pixel		
115.6167	-2.4495	8	KALIMANTAN	KALIMANTAN SELATAN	BALANGAN	TEBING TINGGI	SNPP	2023-08-24	12:45:57	1125	Pixel		
115.6205	-2.4489	8	KALIMANTAN	KALIMANTAN SELATAN	BALANGAN	TEBING TINGGI	SNPP	2023-08-24	12:45:57	1125	Pixel		
115.6200	-2.4454	8	KALIMANTAN	KALIMANTAN SELATAN	BALANGAN	TEBING TINGGI	SNPP	2023-08-24	12:45:57	1125	Pixel		
115.6162	-2.4460	8	KALIMANTAN	KALIMANTAN SELATAN	BALANGAN	TEBING TINGGI	SNPP	2023-08-24	12:45:57	1125	Pixel		
115.3604	-2.4015	8	KALIMANTAN	KALIMANTAN SELATAN	BALANGAN	LAMPIHONG	SNPP	2023-08-24	12:45:57	1125	Pixel		
115.3608	-2.4006	8	KALIMANTAN	KALIMANTAN SELATAN	BALANGAN	LAMPIHONG	SNPP	2023-08-24	12:45:57	1125	Pixel		
114.8062	-3.3128	8	KALIMANTAN	KALIMANTAN SELATAN	BANJAR	MARTAPURA BARAT	NOAA20	2023-08-24	11:56:09	1125	Pixel		
114.9803	-3.1742	8	KALIMANTAN	KALIMANTAN SELATAN	BANJAR	SIMPANG EMPAT	SNPP	2023-08-24	12:45:57	1125	Pixel		
115.0003	-3.1607	8	KALIMANTAN	KALIMANTAN SELATAN	BANJAR	SIMPANG EMPAT	SNPP	2023-08-24	12:45:57	1125	Pixel		
115.0428	-3.1750	8	KALIMANTAN	KALIMANTAN SELATAN	BANJAR	SIMPANG EMPAT	SNPP	2023-08-24	12:45:57	1125	Pixel		
115.3082	-3.2363	8	KALIMANTAN	KALIMANTAN SELATAN	BANJAR	SUNGAI PINANG	NOAA20	2023-08-24	11:56:09	1125	Pixel		
115.3056	-3.2346	8	KALIMANTAN	KALIMANTAN SELATAN	BANJAR	SUNGAI PINANG	NOAA20	2023-08-24	11:56:09	1125	Pixel		
115.3155	-3.2384	8	KALIMANTAN	KALIMANTAN SELATAN	BANJAR	SUNGAI PINANG	SNPP	2023-08-24	12:45:57	1125	Pixel		
115.2927	-3.2593	8	KALIMANTAN	KALIMANTAN SELATAN	BANJAR	SUNGAI PINANG	SNPP	2023-08-24	12:45:57	1125	Pixel		
114.9478	-3.2703	8	KALIMANTAN	KALIMANTAN SELATAN	BANJAR	ASTAMBUL	SNPP	2023-08-24	12:45:57	1125	Pixel		
114.9692	-3.2670	8	KALIMANTAN	KALIMANTAN SELATAN	BANJAR	ASTAMBUL	SNPP	2023-08-24	12:45:57	1125	Pixel		
114.9462	-3.3751	8	KALIMANTAN	KALIMANTAN SELATAN	BANJAR	MATARAMAN	SNPP	2023-08-24	12:45:57	1125	Pixel		
115.0580	-3.4133	8	KALIMANTAN	KALIMANTAN SELATAN	BANJAR	MATARAMAN	SNPP	2023-08-24	12:45:57	1125	Pixel		
115.0554	-3.4206	8	KALIMANTAN	KALIMANTAN SELATAN	BANJAR	MATARAMAN	SNPP	2023-08-24	12:45:57	1125	Pixel		
115.0549	-3.4172	7	KALIMANTAN	KALIMANTAN SELATAN	BANJAR	MATARAMAN	SNPP	2023-08-24	12:45:57	1125	Pixel		
115.0518	-3.4211	8	KALIMANTAN	KALIMANTAN SELATAN	BANJAR	MATARAMAN	SNPP	2023-08-24	12:45:57	1125	Pixel		
115.4782	-3.0772	8	KALIMANTAN	KALIMANTAN SELATAN	BANJAR	PARAMASAN	SNPP	2023-08-24	12:45:57	1125	Pixel		
115.3004	-3.0661	8	KALIMANTAN	KALIMANTAN SELATAN	BANJAR	PARAMASAN	SNPP	2023-08-24	12:45:57	1125	Pixel		
114.7115	-3.3646	8	KALIMANTAN	KALIMANTAN SELATAN	BANJAR	SUNGAITABUK	SNPP	2023-08-24	12:45:57	1125	Pixel		
114.7126	-3.3661	8	KALIMANTAN	KALIMANTAN SELATAN	BANJAR	SUNGAITABUK	SNPP	2023-08-24	12:45:57	1125	Pixel		
114.7327	-3.4989	8	KALIMANTAN	KALIMANTAN SELATAN	BANJARBARU	LIANG ANGGANG	SNPP	2023-08-24	12:45:57	1125	Pixel		
114.7291	-3.4994	8	KALIMANTAN	KALIMANTAN SELATAN	BANJARBARU	LIANG ANGGANG	SNPP	2023-08-24	12:45:57	1125	Pixel		
114.8782	-3.5282	8	KALIMANTAN	KALIMANTAN SELATAN	BANJARBARU	CEMPAKA	SNPP	2023-08-24	12:45:57	1125	Pixel		
114.7904	-3.1613	8	KALIMANTAN	KALIMANTAN SELATAN	BARITOKUALA	JEJANGKIT	SNPP	2023-08-24	00:07:45	1125	Pixel		
114.7917	-3.1638	8	KALIMANTAN	KALIMANTAN SELATAN	BARITOKUALA	JEJANGKIT	SNPP	2023-08-24	00:07:45	1125	Pixel		
114.7871	-2.7054	8	KALIMANTAN	KALIMANTAN SELATAN	BARITOKUALA	KURIPAN	SNPP	2023-08-24	12:45:57	1125	Pixel		
116.3402	-2.7707	8	KALIMANTAN	KALIMANTAN SELATAN	BARU	KELUMPANG UTARA	NOAA20	2023-08-24	11:56:09	1125	Pixel		
116.3410	-2.7679	8	KALIMANTAN	KALIMANTAN SELATAN	BARU	KELUMPANG UTARA	SNPP	2023-08-24	12:45:57	1125	Pixel		
115.5265	-2.9947	8	KALIMANTAN	KALIMANTAN SELATAN	BARU	HUMPANG	NOAA20	2023-08-24	11:56:09	1125	Pixel		
115.5308	-2.9941	7	KALIMANTAN	KALIMANTAN SELATAN	BARU	HUMPANG	NOAA20	2023-08-24	11:56:09	1125	Pixel		
115.5287	-2.9923	8	KALIMANTAN	KALIMANTAN SELATAN	BARU	HUMPANG	NOAA20	2023-08-24	11:56:09	1125	Pixel		
115.5292	-2.9929	8	KALIMANTAN	KALIMANTAN SELATAN	BARU	HUMPANG	SNPP	2023-08-24	12:45:57	1125	Pixel		
115.5287	-2.9895	8	KALIMANTAN	KALIMANTAN SELATAN	BARU	HUMPANG	SNPP	2023-08-24	12:45:57	1125	Pixel		
115.6979	-2.8376	8	KALIMANTAN	KALIMANTAN SELATAN	BARU	HUMPANG	SNPP	2023-08-24	12:45:57	1125	Pixel		
115.3478	-1.7479	8	KALIMANTAN	KALIMANTAN SELATAN	TABALONG	BINTANG ARA	SNPP	2023-08-24	12:45:57	1125	Pixel		
115.5180	-3.2111	8	KALIMANTAN	KALIMANTAN SELATAN	TANAHBUMBU	KUSANHULU	SNPP	2023-08-24	12:45:57	1125	Pixel		
115.5185	-3.2145	8	KALIMANTAN	KALIMANTAN SELATAN	TANAHBUMBU	KUSANHULU	SNPP	2023-08-24	12:45:57	1125	Pixel		
115.5292	-3.2094	8	KALIMANTAN	KALIMANTAN SELATAN	TANAHBUMBU	MANTEWE	SNPP	2023-08-24	12:45:57	1125	Pixel		
115.5298	-3.2128	8	KALIMANTAN	KALIMANTAN SELATAN	TANAHBUMBU	MANTEWE	SNPP	2023-08-24	12:45:57	1125	Pixel		
115.6730	-3.1486	8	KALIMANTAN	KALIMANTAN SELATAN	TANAHBUMBU	MANTEWE	SNPP	2023-08-24	12:45:57	1125	Pixel		
115.6725	-3.1452	8	KALIMANTAN	KALIMANTAN SELATAN	TANAHBUMBU	MANTEWE	SNPP	2023-08-24	12:45:57	1125	Pixel		
115.5506	-3.0555	8	KALIMANTAN	KALIMANTAN SELATAN	TANAHBUMBU	MANTEWE	SNPP	2023-08-24	12:45:57	1125	Pixel		
115.4752	-3.6151	8	KALIMANTAN	KALIMANTAN SELATAN	TANAHBUMBU	SATUI	SNPP	2023-08-24	12:45:57	1125	Pixel		
115.0705	-2.9475	8	KALIMANTAN	KALIMANTAN SELATAN	TAPIN	TAPIN TENGAH	SNPP	2023-08-24	12:45:57	1125	Pixel		
115.2673	-1.7425	8	KALIMANTAN	KALIMANTAN TENGAH	BARITO TIMUR	DUSUN TENGAH	SNPP	2023-08-24	12:45:57	1125	Pixel		
115.2188	-2.1192	8	KALIMANTAN	KALIMANTAN TENGAH	BARITO TIMUR	DUSUN TIMUR	SNPP	2023-08-24	12:45:57	1125	Pixel		
114.9984	-1.9155	8	KALIMANTAN	KALIMANTAN TENGAH	BARITO TIMUR	PEMATANG KARAU	SNPP	2023-08-24	00:07:45	1125	Pixel		
115.0003	-1.9137	8	KALIMANTAN	KALIMANTAN TENGAH	BARITO TIMUR	PEMATANG KARAU	SNPP	2023-08-24	00:07:45	1125	Pixel		
114.9987	-1.9235	8	KALIMANTAN	KALIMANTAN TENGAH	BARITO TIMUR	PEMATANG KARAU	SNPP	2023-08-24	00:07:45	1125	Pixel		
114.9976	-1.9204	8	KALIMANTAN	KALIMANTAN TENGAH	BARITO TIMUR	PEMATANG KARAU	SNPP	2023-08-24	00:07:45	1125	Pixel		
114.9995	-1.9186	8	KALIMANTAN	KALIMANTAN TENGAH	BARITO TIMUR	PEMATANG KARAU	SNPP	2023-08-24	00:07:45	1125	Pixel		
114.9960	-1.9302	8	KALIMANTAN	KALIMANTAN TENGAH	BARITO TIMUR	PEMATANG KARAU	SNPP	2023-08-24	00:07:45	1125	Pixel		
114.9979	-1.9284	8	KALIMANTAN	KALIMANTAN TENGAH	BARITO TIMUR	PEMATANG KARAU	SNPP	2023-08-24	00:07:45	1125	Pixel		
114.9968	-1.9253	8	KALIMANTAN	KALIMANTAN TENGAH	BARITO TIMUR	PEMATANG KARAU	SNPP	2023-08-24	00:07:45	1125	Pixel		
115.0022	-1.9262	8	KALIMANTAN	KALIMANTAN TENGAH	BARITO TIMUR	PEMATANG KARAU	SNPP	2023-08-24	00:07:45	1125	Pixel		
114.7691	-1.2895	8	KALIMANTAN	KALIMANTAN TENGAH	BARITO UTARA	MONTALLAT	NOAA20	2023-08-24	00:58:57	1125	Pixel		
111.9065	-2.1530	8	KALIMANTAN	KALIMANTAN TENGAH	WARINGIN BARAT	ARUT UTARA	SNPP	2023-08-24	12:45:57	1125	Pixel		
112.5507	-1.8549	8	KALIMANTAN	KALIMANTAN TENGAH	WARINGIN TIMUR	MENTAYA HULU	NOAA20	2023-08-24	13:38:34	1125	Pixel		
112.6105	-2.0362	8	KALIMANTAN	KALIMANTAN TENGAH	WARINGIN TIMUR	MENTAYA HULU	SNPP	2023-08-24	12:45:57	1125	Pixel		
112.8602	-2.0426	8	KALIMANTAN	KALIMANTAN TENGAH	WARINGIN TIMUR	PARENGGEAN	NOAA20	2023-08-24	00:58:57	1125	Pixel		
112.8597	-2.0462	8	KALIMANTAN	KALIMANTAN TENGAH	WARINGIN TIMUR	PARENGGEAN	NOAA20	2023-08-24	00:58:57	1125	Pixel		
114.7210	-2.7259	8	KALIMANTAN	KALIMANTAN TENGAH	KAPUAS	KAPUAS MURUNG	SNPP	2023-08-24	12:45:57	1125	Pixel		
114.7246	-2.7253	8	KALIMANTAN	KALIMANTAN TENGAH	KAPUAS	KAPUAS MURUNG	SNPP	2023-08-24	12:45:57	1125	Pixel		
114.7251	-2.7287	8	KALIMANTAN	KALIMANTAN TENGAH	KAPUAS	KAPUAS MURUNG	SNPP	2023-08-24	12:45:57	1125	Pixel		
114.7215	-2.7292	8	KALIMANTAN	KALIMANTAN TENGAH	KAPUAS	KAPUAS MURUNG	SNPP	2023-08-24	12:45:57	1125	Pixel		
114.7822	-2.6533	8	KALIMANTAN	KALIMANTAN TENGAH	KAPUAS	KAPUAS MURUNG	SNPP	2023-08-24	12:45:57	1125	Pixel		
114.7857	-2.6528	8	KALIMANTAN	KALIMANTAN TENGAH	KAPUAS	KAPUAS MURUNG	SNPP	2023-08-24	12:45:57	1125	Pixel		
114.7873	-2.6147	8	KALIMANTAN	KALIMANTAN TENGAH	KAPUAS	KAPUAS MURUNG	SNPP	2023-08-24	12:45:57	1125	Pixel		
114.7187	-2.7330	8	KALIMANTAN	KALIMANTAN TENGAH	KAPUAS	KAPUAS MURUNG	TERRA	2023-08-24	09:17:00	3000	Pixel		
114.4578	-1.1277	8	KALIMANTAN	KALIMANTAN TENGAH	KAPUAS	KAPUAS TENGAH	SNPP	2023-08-24	00:07:45	1125	Pixel		
114.2249	-2.1085	8	KALIMANTAN	KALIMANTAN TENGAH	KAPUAS	MANTANGAI	NOAA20	2023-08-24	00:58:57	1125	Pixel		
114.5498	-1.8099	8	KALIMANTAN	KALIMANTAN TENGAH	KAPUAS	TIMPAH	SNPP	2023-08-24	12:45:57	1125	Pixel		
114.5462	-1.8104	8	KALIMANTAN	KALIMANTAN TENGAH	KAPUAS	TIMPAH	SNPP	2023-08-24	12:45:57	1125	Pixel		
114.4394	-1.8232	8	KALIMANTAN	KALIMANTAN TENGAH	KAPUAS	TIMPAH	SNPP	2023-08-24	12:45:57	1125	Pixel		
112.4385	-1.0206	8	KALIMANTAN	KALIMANTAN TENGAH	KATINGAN	KATINGA HULU	NOAA20	2023-08-24	13:38:34	1125	Pixel		
112.5717	-1.1855	8	KALIMANTAN	KALIMANTAN TENGAH	KATINGAN	KATINGA HULU	NOAA20	2023-08-24	13:38:34	1125	Pixel		
112.5685	-1.1860	8	KALIMANTAN	KALIMANTAN TENGAH	KATINGAN	KATINGA HULU	NOAA20	2023-08-24	13:38:34	1125	Pixel		
112.4348	-0.9674	8	KALIMANTAN	KALIMANTAN TENGAH	KATINGAN	KATINGA HULU	SNPP	2023-08-24	12:45:57	1125	Pixel		
111.1687	-1.6163	8	KALIMANTAN	KALIMANTAN TENGAH	LAMANDAU	BATANG KAWA	NOAA20	2023-08-24	13:38:34	1125	Pixel		
111.1674	-1.7035	8	KALIMANTAN	KALIMANTAN TENGAH	LAMANDAU	BATANG KAWA	SNPP	2023-08-24	12:45:57	1125	Pixel		
111.1626	-1.6972	8	KALIMANTAN	KALIMANTAN TENGAH	LAMANDAU	BATANG KAWA	SNPP	2023-08-24	12:45:57	1125	Pixel		
111.1203	-1.7511	8	KALIMANTAN	KALIMANTAN TENGAH	LAMANDAU	BATANG KAWA	SNPP	2023-08-24	12:45:57	1125	Pixel		
111.1207	-1.7545	8	KALIMANTAN	KALIMANTAN TENGAH	LAMANDAU	BATANG KAWA	SNPP	2023-08-24	12:45:57	1125	Pixel		
111.4728	-1.7412	8	KALIMANTAN	KALIMANTAN TENGAH	LAMANDAU	BELANTIKA RAYA	NOAA20	2023-08-24	13:38:34	1125	Pixel		
111.0887	-1.5766	8	KALIMANTAN	KALIMANTAN TENGAH	LAMANDAU	DELANG	NOAA20	2023-08-24	13:38:34	1125	Pixel		
111.0555	-1.5819	8	KALIMANTAN	KALIMANTAN TENGAH	LAMANDAU	DELANG	NOAA20	2023-08-24	13:38:34	1125	Pixel		
111.0547	-1.8022	8	KALIMANTAN	KALIMANTAN TENGAH	LAMANDAU	LAMADAU	NOAA20	2023-08-24	13:38:34	1125	Pixel		
111.0589	-1.8015	7	KALIMANTAN	KALIMANTAN TENGAH	LAMANDAU	LAMADAU	NOAA20	2023-08-24	13:38:34	1125	Pixel		
113.8190	-2.1237	8	KALIMANTAN	KALIMANTAN TENGAH	PALANGKARAYA	JEKAN RAYA	NOAA20	2023-08-24	00:58:57	1125	Pixel		
113.8196	-2.1200	8	KALIMANTAN	KALIMANTAN TENGAH	PALANGKARAYA	JEKAN RAYA	NOAA20	2023-08-24	00:58:57	1125	Pixel		
113.8260	-2.1294	7	KALIMANTAN	KALIMANTAN TENGAH	PALANGKARAYA	JEKAN RAYA	SNPP	2023-08-24	12:45:57	1125	Pixel		
